,Gene,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
454,Fcnb,909.366,1.557e-195,4.391e-191,-0.52662672,-0.49733415,-0.46822173,-0.43946961,-0.41125794,-0.38376688,-0.35717658,-0.33166718,-0.30741884,-0.28461172,-0.26342595,-0.24404,-0.22663911,-0.21139834,-0.19849953,-0.18812284,-0.18045,-0.17565642,-0.173927,-0.17544,-0.18034741,-0.18818,-0.1978559,-0.20829,-0.21838611,-0.22704613,-0.23317569,-0.23567952,-0.23346232,-0.22542879,-0.21048,-0.1875316,-0.15547736,-0.11322563,-0.059681,0.00625146,0.0856674,0.179662,0.28933055,0.4156593,0.55799566,0.71442135,0.88298534,1.0617366,1.2487241,1.44199681,1.6396037,1.8395937,2.0400159,2.23891908,2.4344,2.6243646,2.8070049,2.98032209,3.1424,3.29118323,3.4251771,3.54427264,3.64880844,3.7391231,3.81555521,3.8784434,3.9281262,3.9649422,3.9892302,4.00132852,4.0015759,3.9903,3.9678723,3.9345984,3.890828,3.8368996,3.77315189,3.6999234,3.6175527,3.5263785,3.4267393,3.3189737,3.20342039,3.08041788,2.9503048,2.81342,2.670101,2.52068812,2.3655187,2.20493178,2.0392658,1.8688595,1.69405142,1.5151801,1.3325843,1.1466024,0.95757316,0.76583512,0.571727,0.3755871,0.17775426,-0.02143294,-0.22164,-0.4225161,-0.6237349
455,Tln1,39.939,4.4559e-08,0.001234,-0.05142766,-0.04668601,-0.04197895,-0.03734109,-0.03280701,-0.02841132,-0.0241886,-0.02017346,-0.0164005,-0.01290429,-0.00971946,-0.0068806,-0.00442225,-0.00237908,-0.00078565,0.00032343,0.00091358,0.00095019,0.00039867,-0.00077557,-0.00260198,-0.0049994,-0.0077806,-0.010754,-0.01372711,-0.01650913,-0.01890808,-0.02073227,-0.02179002,-0.02188964,-0.020839,-0.01844774,-0.01452285,-0.00887309,-0.0013068,0.00836779,0.0203423,0.0348084,0.05195778,0.0719639,0.09472588,0.11993087,0.14726062,0.17639685,0.2070213,0.2388157,0.2714618,0.3046412,0.3380358,0.37132726,0.4042,0.4363276,0.4674,0.49709612,0.5251,0.5510866,0.5748013,0.59622718,0.61541619,0.63242038,0.64729177,0.6600824,0.6708442,0.6796293,0.6864896,0.69147729,0.6946442,0.69604,0.6957242,0.6937412,0.6901456,0.6849894,0.67832468,0.6702034,0.6606775,0.6497992,0.6376204,0.6241931,0.6095693,0.5938011,0.5769405,0.55904,0.54015,0.52032441,0.4996144,0.47807198,0.4557493,0.4326984,0.40897117,0.3846197,0.3596961,0.3342522,0.30834021,0.28201203,0.25532,0.2283153,0.20105075,0.17357813,0.14595,0.1182167,0.090432
456,Myl12b,41.269,2.3643e-08,0.00065525,0.44330902,0.42370091,0.40415806,0.3847457,0.36552909,0.34657347,0.32794409,0.30970621,0.29192507,0.27466591,0.25799399,0.24197,0.22667285,0.21215413,0.19848364,0.18572663,0.17395,0.16321404,0.15358896,0.14514,0.13792697,0.13201,0.127429,0.12423,0.12245727,0.12215327,0.12336227,0.12612808,0.13049452,0.13650539,0.1442,0.15363573,0.16484282,0.1778696,0.19276,0.20955751,0.2283063,0.24905,0.27183246,0.2966866,0.32348073,0.35195629,0.38185134,0.41290397,0.44485226,0.4774343,0.5103882,0.543452,0.5763638,0.60886163,0.64068,0.671568,0.7012526,0.72947571,0.75598,0.78048948,0.8028043,0.82291368,0.84086768,0.85671646,0.87051013,0.8822988,0.8921327,0.9000618,0.9061363,0.91040627,0.9129219,0.91373,0.9128907,0.910444,0.9064434,0.9009392,0.8939813,0.8856199,0.8759052,0.8648872,0.8526162,0.8391421,0.82451516,0.80878549,0.7920032,0.774218,0.755481,0.73584191,0.7153504,0.69405691,0.6720116,0.6492644,0.62586573,0.6018655,0.5773139,0.5522611,0.52675714,0.50085219,0.474596,0.4480398,0.42123262,0.39422493,0.36707,0.3398086,0.3125001
457,Hvcn1,34.367,6.2661e-07,0.017309,-0.24820243,-0.23327422,-0.21841697,-0.20370166,-0.18919924,-0.1749807,-0.16111698,-0.14767906,-0.13473791,-0.12236449,-0.11062977,-0.099605,-0.08936028,-0.07996745,-0.07149718,-0.06402045,-0.057608,-0.05233143,-0.04826108,-0.045468,-0.04401659,-0.043822,-0.044655,-0.046283,-0.04847176,-0.05098739,-0.05359605,-0.05606386,-0.05815699,-0.05964156,-0.060284,-0.05984963,-0.05810541,-0.05481722,-0.049751,-0.04267347,-0.0333502,-0.0215475,-0.00703159,0.0104116,0.03069752,0.05351107,0.07853122,0.10543691,0.13390708,0.16362068,0.1942567,0.225494,0.2570116,0.28848843,0.3196,0.3500356,0.3794638,0.40756703,0.43402,0.45851436,0.4807736,0.50078583,0.51860222,0.53427379,0.54785163,0.5593868,0.5689303,0.5765333,0.5822469,0.58612197,0.5882097,0.58856,0.5872275,0.5842597,0.5797088,0.5736258,0.56606195,0.5570682,0.5466956,0.5349954,0.5220184,0.5078158,0.4924387,0.47593812,0.4583651,0.439771,0.420206,0.39972239,0.3783705,0.35620144,0.3332664,0.3096165,0.28530265,0.260376,0.2348877,0.2088886,0.18242999,0.15556282,0.128338,0.1008071,0.07302077,0.04503013,0.016886,-0.0113597,-0.0396567
458,Prkcb,34.778,5.159e-07,0.014255,-0.28453122,-0.26159331,-0.23873806,-0.2160481,-0.19360608,-0.17149467,-0.14979649,-0.12859421,-0.10797047,-0.08800792,-0.06878921,-0.050397,-0.03291389,-0.01642259,-0.00100572,0.01325406,0.026274,0.03797179,0.04826444,0.057069,0.06431061,0.070053,0.0744947,0.077842,0.08030049,0.08207418,0.08336851,0.08438856,0.08533943,0.08642618,0.087854,0.08982768,0.09255259,0.0962337,0.10108,0.1072849,0.1150651,0.1246219,0.1361603,0.1498694,0.16569865,0.18341207,0.20276906,0.22352896,0.24545111,0.26829487,0.2918196,0.3157846,0.3399492,0.36407289,0.38791,0.4112346,0.4337913,0.45534434,0.47565,0.49447704,0.5116183,0.52706502,0.5408558,0.55302912,0.56362349,0.5726774,0.5802294,0.586318,0.5909817,0.59425903,0.5961884,0.59681,0.5961577,0.5942745,0.5911975,0.5869652,0.58161604,0.5751886,0.5677214,0.5592528,0.5498215,0.539466,0.52822465,0.51613609,0.5032388,0.489571,0.475172,0.4600797,0.4443326,0.42796934,0.4110284,0.3935483,0.37556761,0.3571248,0.3382583,0.3190067,0.29940852,0.27950225,0.259326,0.2389195,0.21832003,0.19756652,0.1767,0.1557514,0.1347668
459,Pxn,43.17,9.5411e-09,0.00026459,-0.14444714,-0.12979759,-0.11517191,-0.10059395,-0.08608757,-0.07167663,-0.05738499,-0.04323652,-0.02925507,-0.01546449,-0.00188867,0.011449,0.02452332,0.03731176,0.04979001,0.06193422,0.073721,0.08512507,0.09612398,0.10669,0.11681214,0.12652,0.135894,0.14504,0.15404409,0.16300027,0.17200019,0.18113607,0.19050013,0.20018462,0.21028,0.22088376,0.23208287,0.24397131,0.25664,0.27018508,0.2846949,0.3002629,0.31698142,0.3349332,0.35406023,0.37419534,0.3951687,0.41681044,0.43895071,0.46141964,0.4840474,0.506664,0.5290997,0.55118464,0.57275,0.5936226,0.6136359,0.63261899,0.6504,0.66681488,0.6817194,0.69511292,0.70702987,0.71750457,0.72657135,0.7342645,0.7406185,0.7456676,0.7494461,0.75198835,0.7533287,0.7535,0.7525412,0.750482,0.7473583,0.7432044,0.73805461,0.7319433,0.7249049,0.7169736,0.7081839,0.69857,0.6881663,0.67700712,0.6651268,0.65256,0.63934,0.62550254,0.6110811,0.59611026,0.5806243,0.5646576,0.5482445,0.5314193,0.5142164,0.4966701,0.47881471,0.46068462,0.442314,0.4237377,0.40498946,0.38610391,0.36712,0.3480581,0.3289665
460,Ets1,49.852,3.8764e-10,1.0775e-05,-0.30273216,-0.28868487,-0.27467456,-0.26073823,-0.24691285,-0.23323542,-0.21974291,-0.20647232,-0.19346062,-0.18074481,-0.16836187,-0.15635,-0.14474254,-0.13358012,-0.12289852,-0.11273471,-0.10313,-0.09410842,-0.08571992,-0.077997,-0.07097305,-0.064593,-0.0587204,-0.053213,-0.0479291,-0.04272821,-0.03746879,-0.03200957,-0.02620927,-0.0199266,-0.01302,-0.00534904,0.00322841,0.01285334,0.023667,0.03581081,0.0494259,0.0646536,0.08163518,0.1004986,0.12117107,0.14342486,0.16702821,0.19174936,0.21735655,0.24361803,0.270302,0.2971768,0.3240106,0.35057162,0.37663,0.4019484,0.4263007,0.44945313,0.47117,0.49123169,0.5094364,0.52578105,0.54030791,0.55305928,0.5640774,0.5734046,0.5810831,0.5871551,0.5916631,0.59464912,0.5961556,0.59622,0.5948989,0.5922202,0.5882311,0.5829737,0.57649042,0.5688234,0.5600151,0.5501076,0.5391432,0.5271643,0.51421304,0.50033178,0.4855628,0.469948,0.453531,0.43635195,0.4184547,0.39988098,0.3806732,0.3608736,0.3405244,0.3196679,0.2983464,0.2766022,0.25447754,0.23201466,0.209256,0.1862434,0.1630196,0.13962669,0.11611,0.0925027,0.0688561
461,Cdk2ap2,49.777,4.0201e-10,1.1174e-05,-0.14088216,-0.12416373,-0.10749434,-0.09092302,-0.07449881,-0.05827074,-0.04228785,-0.02659917,-0.01125374,0.0036994,0.01821122,0.032233,0.04571475,0.05860839,0.07086457,0.08243424,0.093268,0.10331795,0.11253391,0.12087,0.12827396,0.13482,0.1406728,0.14601,0.15100167,0.15582524,0.16065375,0.16566133,0.17102212,0.17691026,0.1835,0.19096511,0.19948011,0.209219,0.22036,0.233065,0.2475204,0.2638962,0.28236665,0.3030899,0.32598493,0.35078611,0.37722296,0.40502498,0.4339217,0.46364264,0.4939173,0.5244753,0.555046,0.585359,0.61514,0.64413,0.6720471,0.69862454,0.72359,0.74667867,0.7676634,0.78653653,0.80334617,0.81814028,0.83096683,0.8418738,0.8509092,0.8581211,0.8635573,0.86726593,0.8692949,0.86969,0.8685061,0.8657842,0.8615746,0.8559254,0.84888447,0.8404999,0.8308195,0.8198915,0.8077638,0.7944843,0.78010103,0.76466203,0.7482153,0.730809,0.71249,0.69330823,0.6733103,0.65254448,0.6310589,0.6089014,0.58612007,0.5627629,0.5388778,0.5145128,0.48971598,0.46453521,0.439019,0.4132139,0.3871693,0.36093276,0.33455,0.3080758,0.2815513
462,Ffar2,100.787,6.6887e-21,1.8712e-16,-0.26298594,-0.24912247,-0.23532996,-0.22167936,-0.20824162,-0.1950877,-0.18228857,-0.16991516,-0.15803844,-0.14672937,-0.13605889,-0.1261,-0.11691756,-0.10858862,-0.10118209,-0.09476895,-0.08942,-0.0852066,-0.08219931,-0.080469,-0.0800778,-0.080883,-0.0825468,-0.084724,-0.08706792,-0.08923373,-0.09087542,-0.09164726,-0.09120355,-0.08919855,-0.085287,-0.07912185,-0.07035871,-0.05865141,-0.043654,-0.02502148,-0.0024074,0.0245337,0.05614754,0.0927472,0.1341556,0.17981683,0.22916533,0.28163548,0.33666168,0.39367833,0.4521198,0.5114205,0.5710149,0.63033725,0.68882,0.7459036,0.8010164,0.85359477,0.90307,0.94888589,0.9905689,1.02809756,1.06156631,1.09106956,1.11670173,1.1385572,1.1567305,1.1713159,1.1824079,1.19010094,1.1944894,1.1957,1.1937301,1.1887713,1.1808856,1.1701673,1.15671103,1.140611,1.1219618,1.1008577,1.0773933,1.0516628,1.02376072,0.99378149,0.9618195,0.927969,0.892325,0.85498124,0.8160324,0.77557295,0.7336972,0.6904997,0.64607469,0.6005167,0.5539202,0.5063794,0.45798895,0.40884315,0.359036,0.3086632,0.25781789,0.20659492,0.15509,0.1033936,0.0516042
463,Plscr1,33.35,1.0126e-06,0.027953,-0.30354245,-0.29674683,-0.28997262,-0.2832412,-0.27657398,-0.26999236,-0.26351773,-0.25717149,-0.25097504,-0.24494978,-0.23911711,-0.2335,-0.22811513,-0.22298862,-0.2181403,-0.21359155,-0.20936,-0.2054784,-0.20195679,-0.19882,-0.19608741,-0.19371,-0.1915751,-0.18957,-0.18757618,-0.18548238,-0.18317267,-0.18053233,-0.17744659,-0.17380072,-0.16948,-0.16436958,-0.15835481,-0.15132091,-0.14315,-0.13373675,-0.122957,-0.1106991,-0.09684837,-0.0813012,-0.0641224,-0.04550666,-0.0256521,-0.00475682,0.01698109,0.03936352,0.0621924,0.0852696,0.108397,0.13137649,0.15401,0.1760995,0.1974468,0.21785385,0.23712,0.25505468,0.271488,0.28641481,0.29986936,0.31188588,0.32249861,0.3317418,0.3396497,0.3462564,0.3515964,0.35570377,0.3586128,0.36036,0.3609727,0.3604921,0.35895,0.3563808,0.35281871,0.3482979,0.3428527,0.3365172,0.3293258,0.3213126,0.31251196,0.30295805,0.2926851,0.281727,0.270119,0.25789469,0.2450881,0.2317337,0.2178657,0.2035184,0.18872595,0.1735226,0.1579427,0.1420204,0.12578995,0.10928557,0.092542,0.0755921,0.05847138,0.04121376,0.023853,0.0064246,-0.0110385
464,Dok2,39.669,5.0661e-08,0.0014029,-0.26138925,-0.25370255,-0.24605485,-0.23848514,-0.23103244,-0.22373572,-0.216634,-0.20976627,-0.20317152,-0.19688877,-0.190957,-0.18542,-0.18030242,-0.1756576,-0.17151977,-0.16792791,-0.16492,-0.16253812,-0.16081819,-0.1598,-0.15951837,-0.1599,-0.1607808,-0.16198,-0.16332225,-0.1646352,-0.16574297,-0.16647059,-0.16664306,-0.1660854,-0.16462,-0.16207977,-0.15828184,-0.15305384,-0.14622,-0.13760774,-0.1270397,-0.1143416,-0.09933854,-0.0818715,-0.06202129,-0.04005409,-0.0162408,0.00914766,0.03584037,0.0635664,0.0920548,0.1210348,0.1502352,0.17938536,0.20821,0.2364508,0.2638243,0.29006379,0.3149,0.33805688,0.359317,0.37866541,0.39614555,0.41180088,0.42567484,0.4378109,0.4482525,0.457043,0.464226,0.46984482,0.473943,0.47656,0.4777511,0.4775479,0.4759978,0.4731443,0.46903079,0.4637007,0.4571976,0.4495648,0.4408458,0.4310841,0.42032303,0.40860613,0.3959768,0.382479,0.368155,0.35304893,0.3372045,0.32066484,0.3034735,0.2856739,0.26730943,0.2484236,0.2290599,0.2092616,0.18907238,0.16853554,0.147695,0.1265929,0.10527399,0.08378129,0.062158,0.0404483,0.0186949
465,Rogdi,85.031,1.494e-17,4.1733e-13,-0.27711321,-0.25969437,-0.24240276,-0.2253656,-0.20871012,-0.19256354,-0.17705308,-0.16230597,-0.14844944,-0.13561071,-0.12391701,-0.1135,-0.10447358,-0.09697831,-0.09113696,-0.08707677,-0.084925,-0.08480874,-0.08685535,-0.091192,-0.09793266,-0.10691,-0.1176672,-0.12976,-0.14272711,-0.15611329,-0.16946191,-0.18231667,-0.19422127,-0.20471943,-0.21335,-0.21967121,-0.22321224,-0.22352164,-0.22014,-0.21262035,-0.2004971,-0.183317,-0.16062379,-0.1319995,-0.09760124,-0.05803065,-0.01390071,0.03417555,0.08558512,0.13971498,0.1959521,0.2536835,0.3122961,0.3711769,0.42971,0.4872911,0.5432984,0.59712182,0.64815,0.69576501,0.7394668,0.77921675,0.81510477,0.84722063,0.87565414,0.9004951,0.9218334,0.9397588,0.9543611,0.96573009,0.9739556,0.97913,0.9813356,0.9806697,0.9772195,0.9710749,0.96232579,0.9510619,0.937373,0.921349,0.9030797,0.8826548,0.86016424,0.83569779,0.8093453,0.781196,0.751341,0.71986935,0.6868706,0.65243493,0.616652,0.5796117,0.54140385,0.5021182,0.4618446,0.4206729,0.37869292,0.33599439,0.292667,0.2488011,0.2044859,0.15981148,0.11487,0.0697441,0.0245308
466,Agpat2,181.685,3.2406e-38,9.1055e-34,-0.13842121,-0.14201326,-0.14552923,-0.14889307,-0.15202869,-0.15486004,-0.15731104,-0.15930561,-0.1607677,-0.16162123,-0.16179013,-0.1612,-0.15976977,-0.15742836,-0.15409804,-0.14970275,-0.14417,-0.13741295,-0.1293663,-0.11995,-0.10909033,-0.096736,-0.0828626,-0.067444,-0.05045713,-0.03187596,-0.01167618,0.01016695,0.03367816,0.05888217,0.085804,0.11446755,0.14489838,0.17712095,0.21116,0.24704023,0.2847864,0.3244232,0.36597547,0.4094562,0.45470448,0.50142453,0.5493173,0.59808366,0.6474245,0.69704071,0.7466332,0.7959028,0.8445504,0.89227692,0.93878,0.9837703,1.0269388,1.06798984,1.1066,1.14254277,1.1755028,1.20550537,1.23261778,1.2569072,1.27844086,1.297286,1.3135097,1.3271794,1.3383621,1.34712518,1.3535357,1.3577,1.3595683,1.3593247,1.3569974,1.3526538,1.34636095,1.3381861,1.3281965,1.3164594,1.3030419,1.2880112,1.27143467,1.25337942,1.2339127,1.213102,1.191014,1.16771564,1.1432751,1.1177591,1.0912349,1.0637697,1.03543076,1.0062852,0.9764004,0.9458433,0.91468139,0.88298174,0.850812,0.8182382,0.78532867,0.75215031,0.71877,0.6852559,0.6516743
467,Ltb4r1,105.053,8.2526e-22,2.3099e-17,-0.37145837,-0.32930945,-0.2873439,-0.24574507,-0.20469634,-0.16438106,-0.1249826,-0.08668432,-0.04966959,-0.01412177,0.01977578,0.05184,0.0818866,0.10973315,0.13519596,0.15809169,0.17824,0.1954484,0.20954267,0.22034,0.22766181,0.23169,0.2328988,0.2318,0.22889774,0.2246887,0.21967702,0.21436499,0.20925491,0.20484906,0.20165,0.20015921,0.20087978,0.20431374,0.21096,0.22133096,0.2359188,0.2552292,0.27976439,0.3099872,0.34576553,0.38650835,0.43161256,0.48047507,0.53249284,0.58706279,0.6435819,0.701447,0.7600551,0.81880313,0.87709,0.9343067,0.9898561,1.04313321,1.0935,1.1404581,1.1834065,1.22234604,1.25736785,1.28856302,1.31602267,1.3398379,1.3600998,1.3768996,1.3903282,1.40047693,1.4074368,1.4113,1.4121543,1.4100942,1.4052097,1.3975918,1.38733182,1.3745207,1.3592496,1.3416097,1.321692,1.2995876,1.2753877,1.24918337,1.2210657,1.191126,1.159455,1.12614401,1.0912842,1.05496663,1.0172824,0.9783226,0.93817844,0.8969409,0.8547012,0.8115503,0.76757949,0.72287977,0.677542,0.6316581,0.58531843,0.53861428,0.49164,0.4444771,0.3972263
468,Clec5a,40.435,3.519e-08,0.00097484,-0.14652483,-0.14022034,-0.13391213,-0.12759651,-0.12126975,-0.11492814,-0.10856797,-0.10218554,-0.09577712,-0.08933901,-0.0828675,-0.076359,-0.06980941,-0.06321541,-0.05657316,-0.04987895,-0.043129,-0.03631979,-0.02944742,-0.022508,-0.01549755,-0.0083893,-0.0011369,0.0063069,0.01398956,0.02195846,0.03026097,0.03894446,0.0480563,0.05764387,0.067755,0.0784357,0.08973471,0.10169895,0.11438,0.12781263,0.1420568,0.1571557,0.17315677,0.1901008,0.20793156,0.22651762,0.24572564,0.26542229,0.28547423,0.30574812,0.3261106,0.3464284,0.3665681,0.38639638,0.40578,0.4245854,0.4426794,0.45992868,0.4762,0.49135955,0.5052993,0.51801764,0.52954249,0.53990154,0.54912256,0.5572333,0.5642615,0.570235,0.5751814,0.57912864,0.5821043,0.58414,0.5852523,0.5854801,0.5848474,0.583382,0.58111166,0.5780641,0.5742671,0.5697485,0.5645359,0.5586571,0.55213999,0.54501217,0.5373015,0.529036,0.520242,0.51094954,0.5011848,0.49097599,0.4803508,0.469337,0.45796241,0.4462547,0.4342417,0.4219511,0.40941066,0.39664819,0.383691,0.3705681,0.35730603,0.34393291,0.33048,0.3169646,0.303425
469,Msrb1,98.307,2.2555e-20,6.3078e-16,0.11126675,0.121837,0.13239987,0.14294799,0.15347401,0.16397054,0.17443023,0.18484568,0.19520955,0.20551444,0.21575301,0.22592,0.23600164,0.24599698,0.25589649,0.26569281,0.27538,0.28494642,0.29438895,0.3037,0.31287174,0.32197,0.3311191,0.34045,0.35008541,0.36015954,0.37079906,0.38213255,0.39428854,0.40739562,0.42158,0.43697721,0.45370886,0.47190581,0.4917,0.51320986,0.5365741,0.5619178,0.58936969,0.6190435,0.65083149,0.68445503,0.71963093,0.75607603,0.79350717,0.8316412,0.870195,0.9088853,0.947429,0.985543,1.0229,1.0593491,1.0944749,1.12803833,1.1598,1.18934541,1.2165745,1.24143669,1.26398562,1.28427513,1.30235903,1.3182911,1.3321252,1.343915,1.3537144,1.36157711,1.367557,1.3717,1.3740835,1.3747376,1.3737241,1.3710967,1.36690925,1.3612155,1.3540693,1.3455244,1.3356346,1.3244538,1.31203558,1.29843391,1.2837025,1.267895,1.251066,1.23326809,1.2145558,1.19498286,1.1746029,1.1534699,1.1316375,1.1091596,1.0860899,1.0624822,1.03839041,1.01386824,0.988969,0.963748,0.93825749,0.91255182,0.88668,0.8607101,0.8346817
470,Clec4a2,215.786,1.5126e-45,4.2528e-41,-0.3245178,-0.30373249,-0.28295727,-0.2622022,-0.24147737,-0.22079286,-0.20015875,-0.17958512,-0.15908204,-0.1386596,-0.11832788,-0.098097,-0.0779769,-0.05797781,-0.03810975,-0.0183828,0.001193,0.02060743,0.03985055,0.058912,0.0777864,0.096552,0.1153716,0.13441,0.15382917,0.17379703,0.19447735,0.21603491,0.23863452,0.26244096,0.28762,0.31433352,0.34274922,0.37303093,0.40534,0.43985153,0.47672,0.5161137,0.55819732,0.603116,0.65071923,0.70062783,0.7524569,0.80582149,0.86033665,0.91561744,0.9712789,1.0269361,1.082204,1.13669783,1.19,1.2418231,1.2916847,1.33923226,1.3841,1.42584576,1.4642128,1.49917618,1.53081314,1.55920109,1.58441737,1.6065394,1.6256444,1.6418098,1.655113,1.66563139,1.6734422,1.6786,1.6812507,1.6814032,1.6791575,1.6745911,1.66778135,1.6588056,1.6477411,1.6346654,1.6196558,1.6027895,1.58414403,1.56379669,1.5418248,1.518306,1.493317,1.46693581,1.4392395,1.41030546,1.3802111,1.3490337,1.3168506,1.2837393,1.249777,1.2150411,1.17960905,1.14355812,1.106966,1.0699091,1.03246573,0.99471293,0.95673,0.9185885,0.8803715
471,Sp100,33.151,1.1126e-06,0.030709,-0.10506888,-0.10784389,-0.11059848,-0.11331222,-0.11596469,-0.11853547,-0.12100413,-0.12335026,-0.12555343,-0.12759321,-0.12944919,-0.1311,-0.13252803,-0.13371005,-0.13462658,-0.13525718,-0.13558,-0.13557893,-0.13522924,-0.13451,-0.13340613,-0.13188,-0.1298978,-0.12742,-0.12439387,-0.12079318,-0.11657317,-0.11169368,-0.10611457,-0.0997957,-0.092697,-0.08477811,-0.07599909,-0.06631975,-0.0557,-0.04409948,-0.0314783,-0.0177962,-0.00301299,0.0129048,0.02989189,0.04780667,0.06650552,0.08584481,0.10568094,0.12587028,0.1462692,0.1667341,0.1871214,0.2072874,0.22709,0.2463812,0.2650217,0.28286656,0.29977,0.31559455,0.3302168,0.34363524,0.3558773,0.36697033,0.37694167,0.3858187,0.3936287,0.4003992,0.4061573,0.41093064,0.4147464,0.41763,0.4196147,0.420722,0.4209812,0.4204197,0.41906474,0.4169438,0.4140842,0.4105132,0.4062583,0.4013468,0.39580608,0.38966347,0.3829463,0.375682,0.367898,0.3596214,0.3508798,0.3417004,0.3321107,0.3221379,0.31180951,0.3011528,0.2901952,0.2789639,0.26748649,0.25579017,0.243902,0.2318504,0.21966162,0.20736343,0.19498,0.1825482,0.1700858
472,Vcl,37.385,1.5009e-07,0.0041527,-0.2657,-0.25601166,-0.2463809,-0.23686532,-0.22752253,-0.2184101,-0.20958563,-0.20110671,-0.19303094,-0.1854159,-0.17831919,-0.1718,-0.16591112,-0.16071494,-0.15626746,-0.15262627,-0.14985,-0.14799311,-0.14711634,-0.14728,-0.14852431,-0.15078,-0.1538499,-0.15752,-0.16158097,-0.16583089,-0.17006099,-0.17406418,-0.17763342,-0.18056162,-0.18264,-0.18366666,-0.18342936,-0.18172276,-0.17834,-0.1730734,-0.1657165,-0.156062,-0.14390292,-0.1290494,-0.11157168,-0.09174077,-0.06983284,-0.04612408,-0.02089068,0.00559117,0.0330453,0.0611955,0.0897655,0.11847928,0.14706,0.1752331,0.2027208,0.22924747,0.25454,0.27831282,0.3003478,0.32062462,0.33918338,0.35606398,0.37130638,0.3849505,0.3970364,0.407604,0.4166931,0.42434389,0.4305962,0.43549,0.4390652,0.4413619,0.4424199,0.4422792,0.44097979,0.4385616,0.4350646,0.4305288,0.424994,0.4185004,0.41108769,0.40279598,0.3936652,0.383735,0.373046,0.36163793,0.3495504,0.33682356,0.3234974,0.3096118,0.29520685,0.2803224,0.2649984,0.2492749,0.23319174,0.21678896,0.200106,0.1831843,0.16606226,0.14878044,0.13138,0.1138972,0.0963756
473,Adrbk1,43.296,8.9813e-09,0.00024912,-0.00710914,-0.01344844,-0.01976968,-0.02605476,-0.03228563,-0.0384442,-0.04451242,-0.05047219,-0.05630546,-0.06199415,-0.06752018,-0.072865,-0.07801199,-0.08294163,-0.08763631,-0.09207799,-0.096249,-0.10012998,-0.10370417,-0.10695,-0.10985689,-0.11236,-0.1143753,-0.11581,-0.11657575,-0.11658074,-0.11573506,-0.11394831,-0.11113009,-0.10719001,-0.10204,-0.09558271,-0.0877347,-0.07840326,-0.067498,-0.0549285,-0.0406044,-0.0244353,-0.00633077,0.0137881,0.03582747,0.05956044,0.0847565,0.11118515,0.13861592,0.16681832,0.1955619,0.2246161,0.2537505,0.28273455,0.31134,0.3393299,0.3664802,0.39255824,0.41733,0.44057573,0.4620957,0.48188413,0.49998044,0.51642396,0.53125404,0.54451,0.5562313,0.5664572,0.575227,0.58258023,0.5885561,0.59319,0.5965332,0.5986132,0.5994733,0.5991528,0.59769111,0.5951275,0.5915015,0.5868523,0.5812192,0.5746418,0.56715918,0.55881086,0.5496361,0.539674,0.528965,0.51754714,0.5054604,0.49274396,0.4794373,0.4655796,0.45121045,0.436369,0.4210947,0.4054269,0.38940492,0.37306812,0.356456,0.3396075,0.32256232,0.30535977,0.28804,0.2706398,0.2532012
