,Gene,StatisticsValue,P-value,Adj P-value,Group6_PT_0,Group6_PT_0.01,Group6_PT_0.02,Group6_PT_0.03,Group6_PT_0.04,Group6_PT_0.05,Group6_PT_0.06,Group6_PT_0.07,Group6_PT_0.08,Group6_PT_0.09,Group6_PT_0.1,Group6_PT_0.11,Group6_PT_0.12,Group6_PT_0.13,Group6_PT_0.14,Group6_PT_0.15,Group6_PT_0.16,Group6_PT_0.17,Group6_PT_0.18,Group6_PT_0.19,Group6_PT_0.2,Group6_PT_0.21,Group6_PT_0.22,Group6_PT_0.23,Group6_PT_0.24,Group6_PT_0.25,Group6_PT_0.26,Group6_PT_0.27,Group6_PT_0.28,Group6_PT_0.29,Group6_PT_0.3,Group6_PT_0.31,Group6_PT_0.32,Group6_PT_0.33,Group6_PT_0.34,Group6_PT_0.35,Group6_PT_0.36,Group6_PT_0.37,Group6_PT_0.38,Group6_PT_0.39,Group6_PT_0.4,Group6_PT_0.41,Group6_PT_0.42,Group6_PT_0.43,Group6_PT_0.44,Group6_PT_0.45,Group6_PT_0.46,Group6_PT_0.47,Group6_PT_0.48,Group6_PT_0.49,Group6_PT_0.5,Group6_PT_0.51,Group6_PT_0.52,Group6_PT_0.53,Group6_PT_0.54,Group6_PT_0.55,Group6_PT_0.56,Group6_PT_0.57,Group6_PT_0.58,Group6_PT_0.59,Group6_PT_0.6,Group6_PT_0.61,Group6_PT_0.62,Group6_PT_0.63,Group6_PT_0.64,Group6_PT_0.65,Group6_PT_0.66,Group6_PT_0.67,Group6_PT_0.68,Group6_PT_0.69,Group6_PT_0.7,Group6_PT_0.71,Group6_PT_0.72,Group6_PT_0.73,Group6_PT_0.74,Group6_PT_0.75,Group6_PT_0.76,Group6_PT_0.77,Group6_PT_0.78,Group6_PT_0.79,Group6_PT_0.8,Group6_PT_0.81,Group6_PT_0.82,Group6_PT_0.83,Group6_PT_0.84,Group6_PT_0.85,Group6_PT_0.86,Group6_PT_0.87,Group6_PT_0.88,Group6_PT_0.89,Group6_PT_0.9,Group6_PT_0.91,Group6_PT_0.92,Group6_PT_0.93,Group6_PT_0.94,Group6_PT_0.95,Group6_PT_0.96,Group6_PT_0.97,Group6_PT_0.98,Group6_PT_0.99,Group6_PT_1
735,Snrpe,82.666,4.7418e-17,1.3191e-12,-0.43791,-0.4252058,-0.4124715,-0.39967897,-0.3868,-0.37380347,-0.36066236,-0.3473469,-0.33382816,-0.320077,-0.3060643,-0.29176,-0.27713841,-0.26216706,-0.24682,-0.23106,-0.21487078,-0.1982144,-0.18106,-0.16339107,-0.14516595,-0.1263598,-0.10694356,-0.0868882,-0.06616464,-0.04474386,-0.022597,0.0002841,0.02327347,0.04502568,0.06415599,0.07928,0.08901215,0.09251729,0.090642,0.084556,0.075427,0.06442454,0.052695,0.040826,0.02884576,0.016756,0.00455761,-0.0077467,-0.02015528,-0.03266643,-0.04527827,-0.05798898,-0.07079672,-0.08369966,-0.096696,-0.10978383,-0.12296139,-0.13622684,-0.1495783,-0.163014,-0.17653213,-0.1901308,-0.2038082,-0.21756242,-0.23139,-0.24529432,-0.25927,-0.27331182,-0.2874231,-0.30160028,-0.31584155,-0.33014506,-0.34450899,-0.3589315,-0.3734108,-0.38794497,-0.40253225,-0.4171708,-0.4318588,-0.4465944,-0.4613757,-0.476201,-0.49106841,-0.50597609,-0.520922,-0.535905,-0.550922,-0.56597297,-0.5810546,-0.5961655,-0.6113038,-0.6264678,-0.6416556,-0.6568654,-0.6720953,-0.68734349,-0.702608,-0.71789,-0.7331797,-0.74848279,-0.7638,-0.7791147,-0.7944398,-0.8097686,-0.8250992
736,Erp29,121.277,2.8497e-25,7.9618e-21,-0.4635,-0.4795897,-0.4954453,-0.51083357,-0.52552,-0.53927417,-0.55185923,-0.5630427,-0.57259088,-0.5802703,-0.5858472,-0.58909,-0.58975931,-0.58762729,-0.58246,-0.57402,-0.56207568,-0.5463946,-0.52674,-0.50288503,-0.47458931,-0.44162151,-0.40374801,-0.36073521,-0.31234951,-0.2583573,-0.19852,-0.13270038,-0.0631248,0.00523616,0.06726897,0.11786,0.15189707,0.16621166,0.16361,0.14802,0.12341,0.09370181,0.062771,0.032593,0.00324,-0.025303,-0.05304821,-0.08001,-0.10620164,-0.13163658,-0.15632837,-0.1802905,-0.2035365,-0.22607987,-0.2479341,-0.26911278,-0.28962934,-0.30949733,-0.3287302,-0.3473416,-0.36534494,-0.3827537,-0.3995815,-0.41584179,-0.43155,-0.44671387,-0.46135,-0.47547807,-0.48910349,-0.50224249,-0.51490856,-0.52711522,-0.53887599,-0.5502044,-0.5611139,-0.57161802,-0.58173032,-0.5914643,-0.6008334,-0.6098512,-0.6185313,-0.626887,-0.63493194,-0.64267963,-0.650144,-0.6573373,-0.664274,-0.67096799,-0.677432,-0.6836799,-0.6897251,-0.6955811,-0.7012614,-0.7067796,-0.7121492,-0.71738365,-0.722496,-0.7275,-0.7324114,-0.7372405,-0.742,-0.7467095,-0.7513765,-0.7560164,-0.7606428
737,Minos1,108.505,1.5167e-22,4.2319e-18,-0.60206,-0.5845395,-0.5669659,-0.54927791,-0.53142,-0.51332932,-0.49495428,-0.4762357,-0.45711643,-0.4375391,-0.4174466,-0.39678,-0.37548669,-0.35350487,-0.33078,-0.30725,-0.28286487,-0.2575625,-0.23129,-0.20398081,-0.17558695,-0.14604807,-0.11530694,-0.08330629,-0.04998889,-0.01529748,0.020825,0.05839569,0.09623457,0.13180112,0.1624807,0.18566,0.19872095,0.2001157,0.19155,0.17537,0.15389,0.12945359,0.10435,0.079744,0.05567979,0.032148,0.0091399,-0.0133538,-0.03534194,-0.05683326,-0.07783668,-0.09836107,-0.11841529,-0.13800823,-0.1571487,-0.17584572,-0.19410801,-0.2119445,-0.2293641,-0.2463755,-0.26298784,-0.2792098,-0.2950503,-0.31051828,-0.32562,-0.34037191,-0.35478,-0.36884167,-0.38257978,-0.39599854,-0.40910681,-0.42191346,-0.43442738,-0.4466574,-0.4586125,-0.47030139,-0.48173305,-0.4929163,-0.5038601,-0.5145732,-0.5250645,-0.535343,-0.54541737,-0.55529661,-0.56499,-0.5745051,-0.583852,-0.59303939,-0.6020759,-0.6109705,-0.619732,-0.6283693,-0.6368913,-0.6453068,-0.6536248,-0.661854,-0.670003,-0.67808,-0.6860982,-0.6940613,-0.70198,-0.7098633,-0.71772,-0.7255589,-0.733389
738,Uqcrh,81.239,9.5172e-17,2.6465e-12,-0.47353,-0.4627247,-0.4518572,-0.44086152,-0.42967,-0.41822966,-0.40646533,-0.3943167,-0.38171958,-0.3686101,-0.354924,-0.3406,-0.32556613,-0.30976619,-0.29313,-0.2756,-0.25711367,-0.2375984,-0.21699,-0.19523691,-0.17226255,-0.14800705,-0.12240634,-0.09539638,-0.0669131,-0.03689244,-0.0052703,0.0279817,0.06184779,0.09412324,0.12253882,0.14483,0.15871383,0.16283315,0.15857,0.14783,0.13253,0.11457224,0.09584,0.077289,0.05895771,0.040841,0.02293693,0.0052406,-0.01225104,-0.0295417,-0.04663492,-0.06353429,-0.08024341,-0.09676587,-0.1131053,-0.12926515,-0.14524915,-0.16106084,-0.1767038,-0.1921817,-0.20749799,-0.2226564,-0.2376604,-0.2525136,-0.26722,-0.28178214,-0.2962,-0.31049068,-0.32464393,-0.33866795,-0.35256633,-0.36634266,-0.38000053,-0.3935435,-0.4069752,-0.42029926,-0.43351919,-0.4466386,-0.4596611,-0.4725902,-0.4854297,-0.4981829,-0.51085362,-0.52344534,-0.535962,-0.5484062,-0.560783,-0.57309429,-0.585345,-0.5975383,-0.6096777,-0.6217668,-0.6338093,-0.6458088,-0.6577687,-0.66969274,-0.681584,-0.69345,-0.7052854,-0.71710171,-0.7289,-0.7406842,-0.7524574,-0.7642235,-0.775986
739,Phf10,135.805,2.2312e-28,6.244e-24,-0.41677,-0.4161777,-0.4154071,-0.414275,-0.4126,-0.41020288,-0.4069013,-0.402515,-0.39686316,-0.389765,-0.3810398,-0.37051,-0.35798493,-0.3432937,-0.32625,-0.30668,-0.28439538,-0.2592184,-0.23097,-0.19946356,-0.16452406,-0.12596879,-0.08361698,-0.03728782,0.01319946,0.06802565,0.12737,0.19134432,0.25788713,0.32248011,0.38046959,0.4272,0.45802451,0.47008774,0.46608,0.44974,0.42483,0.39508017,0.36417,0.33397,0.30455923,0.27592,0.24803323,0.2208942,0.19448729,0.16879973,0.14381866,0.11953122,0.09592457,0.07298587,0.0507023,0.02906092,0.00804898,-0.01234639,-0.032138,-0.0513388,-0.06996156,-0.0880191,-0.1055243,-0.12249006,-0.13893,-0.15485441,-0.17028,-0.18521492,-0.19967585,-0.21367436,-0.22722328,-0.24033548,-0.25302378,-0.265301,-0.2771801,-0.28867381,-0.29979501,-0.3105565,-0.3209713,-0.331052,-0.3408116,-0.350263,-0.35941887,-0.36829217,-0.376896,-0.3852424,-0.393345,-0.40121638,-0.4088694,-0.4163169,-0.4235717,-0.4306467,-0.4375547,-0.4443086,-0.4509211,-0.45740526,-0.463774,-0.47004,-0.4762153,-0.48231411,-0.48835,-0.4943318,-0.5002764,-0.5061954,-0.5121014
740,Atp5b,86.266,8.1737e-18,2.2749e-13,-0.55349,-0.5340687,-0.5146271,-0.4951413,-0.47559,-0.45594837,-0.43619705,-0.416313,-0.39627407,-0.3760582,-0.3556432,-0.33501,-0.31412733,-0.29298226,-0.27155,-0.24981,-0.22773298,-0.2053048,-0.1825,-0.15929799,-0.13567515,-0.11160985,-0.08707997,-0.06206339,-0.03653797,-0.01048161,0.016128,0.04328996,0.07034319,0.09587325,0.11842503,0.13654,0.1487736,0.15424143,0.15386,0.14887,0.14052,0.13007563,0.11875,0.10717,0.09538037,0.083372,0.07115339,0.0587269,0.04609657,0.03326592,0.02023853,0.007018,-0.00639211,-0.01998822,-0.0337667,-0.04772411,-0.06185675,-0.07616108,-0.0906335,-0.1052705,-0.12006843,-0.1350238,-0.1501329,-0.16539223,-0.1808,-0.19634732,-0.21204,-0.2278604,-0.24381724,-0.25990285,-0.27611365,-0.29244607,-0.30889652,-0.3254614,-0.3421372,-0.35892033,-0.37580717,-0.3927941,-0.4098777,-0.4270543,-0.4443202,-0.4616721,-0.47910617,-0.49661895,-0.514207,-0.5318663,-0.549594,-0.56738547,-0.5852381,-0.6031479,-0.6211113,-0.6391249,-0.6571849,-0.6752879,-0.6934302,-0.7116083,-0.729819,-0.74806,-0.7663214,-0.78460679,-0.80291,-0.8212276,-0.839556,-0.8578914,-0.8762305
741,Necap2,100.371,8.1996e-21,2.2861e-16,-0.34726,-0.3305151,-0.3137031,-0.29676027,-0.27962,-0.26222004,-0.24449175,-0.2263707,-0.20779156,-0.1886888,-0.1689969,-0.14865,-0.12758407,-0.10573223,-0.08303,-0.05941,-0.03480958,-0.0091615,0.017599,0.04553832,0.0747209,0.10521254,0.13707869,0.17038481,0.20519636,0.24157877,0.2796,0.31927775,0.35946041,0.39763854,0.43123198,0.45766,0.47434473,0.47973312,0.47543,0.46365,0.4466,0.42648982,0.40549,0.3847,0.36416702,0.34389,0.32386862,0.3040912,0.28455595,0.26525864,0.24619503,0.22736085,0.20875186,0.19036381,0.1721924,0.15423353,0.13648281,0.11893604,0.101589,0.0844373,0.06747689,0.0507034,0.0341126,0.01770029,0.0014622,-0.01460601,-0.030508,-0.04624949,-0.0618333,-0.07726414,-0.09254628,-0.10768396,-0.12268142,-0.1375429,-0.1522727,-0.16687502,-0.18135412,-0.1957143,-0.2099597,-0.2240946,-0.2381233,-0.2520501,-0.26587912,-0.27961467,-0.293261,-0.3068223,-0.320303,-0.33370711,-0.347039,-0.3603029,-0.3735031,-0.3866439,-0.3997293,-0.4127638,-0.4257516,-0.43869684,-0.451604,-0.46448,-0.4773202,-0.49013799,-0.50293,-0.5157141,-0.5284809,-0.5412392,-0.5539933
742,Cox6c,85.663,1.0972e-17,3.0532e-13,-0.55874,-0.5410689,-0.5233917,-0.50569405,-0.48797,-0.47019647,-0.45237607,-0.4344943,-0.4165409,-0.3985057,-0.3803784,-0.36215,-0.34380664,-0.32534175,-0.30674,-0.288,-0.2691082,-0.25005,-0.23082,-0.21140153,-0.19179087,-0.17197561,-0.15194552,-0.13169037,-0.11119992,-0.09046396,-0.069472,-0.04823365,-0.02731873,-0.00793734,0.00866598,0.021247,0.02856044,0.0298711,0.026003,0.018077,0.0072179,-0.00545342,-0.018837,-0.032367,-0.04601651,-0.059785,-0.07366896,-0.0876676,-0.10177854,-0.11599982,-0.13032948,-0.14476553,-0.15930602,-0.17394896,-0.1886924,-0.20353435,-0.21847285,-0.23350593,-0.2486316,-0.2638479,-0.27915293,-0.2945446,-0.310021,-0.3255802,-0.34122,-0.35693892,-0.37273,-0.38860503,-0.40454842,-0.42056275,-0.43664603,-0.45279632,-0.46901162,-0.48529,-0.5016294,-0.51802796,-0.53448365,-0.5509945,-0.5675586,-0.5841739,-0.6008384,-0.6175502,-0.63430741,-0.65110791,-0.66795,-0.6848311,-0.70175,-0.71870401,-0.7356917,-0.7527109,-0.7697597,-0.786836,-0.803938,-0.8210636,-0.8382109,-0.85537792,-0.872563,-0.88976,-0.9069774,-0.92420353,-0.94144,-0.9586833,-0.9759331,-0.9931868,-1.0104424
743,Cox6b1,121.344,2.7583e-25,7.7067e-21,-0.58089,-0.556349,-0.5318074,-0.50726068,-0.48271,-0.45814164,-0.43356422,-0.4089715,-0.38436079,-0.3597297,-0.3350755,-0.3104,-0.28568801,-0.26094949,-0.23618,-0.21137,-0.18652425,-0.1616374,-0.13671,-0.1117308,-0.08670588,-0.06162983,-0.03650008,-0.01131407,0.01393076,0.03923695,0.064607,0.09002218,0.11483151,0.13766514,0.1571141,0.17177,0.18022241,0.1816493,0.17702,0.16766,0.15487,0.13997097,0.12426,0.10839,0.09239011,0.076271,0.06003179,0.0436731,0.02719742,0.01060685,-0.00609657,-0.0229108,-0.03983379,-0.05686347,-0.0739978,-0.09123473,-0.1085722,-0.12600817,-0.1435406,-0.1611674,-0.17888649,-0.1966959,-0.2145936,-0.23257739,-0.25065,-0.26879538,-0.28703,-0.30533347,-0.32371743,-0.34217525,-0.36070489,-0.3793043,-0.39797142,-0.4167042,-0.4355006,-0.45435855,-0.473276,-0.4922509,-0.5112812,-0.5303649,-0.5494998,-0.5686841,-0.58791545,-0.60719199,-0.626512,-0.6458723,-0.665272,-0.68470855,-0.70418,-0.7236843,-0.7432194,-0.7627832,-0.7823737,-0.8019888,-0.8216265,-0.84128471,-0.860961,-0.88065,-0.9003619,-0.92008167,-0.93981,-0.9595499,-0.9792943,-0.9990428,-1.0187933
744,Snrpb,124.557,5.6772e-26,1.5868e-21,-0.23152,-0.2355029,-0.2393733,-0.24302314,-0.24634,-0.24921994,-0.25154631,-0.253211,-0.25410356,-0.2541139,-0.2531316,-0.25105,-0.24774799,-0.24312614,-0.23707,-0.22947,-0.22021687,-0.2091982,-0.1963,-0.18142595,-0.16445171,-0.14527168,-0.12377558,-0.09985311,-0.07339399,-0.04428793,-0.012425,0.02226573,0.05866411,0.09429822,0.12662229,0.15309,0.1711578,0.17923159,0.17865,0.17129,0.15906,0.14385679,0.12752,0.11102,0.09438083,0.077618,0.06072972,0.0437185,0.0265863,0.00933527,-0.00803246,-0.02551479,-0.04310959,-0.06081474,-0.0786281,-0.09654758,-0.11457103,-0.13269634,-0.1509214,-0.1692441,-0.1876622,-0.2061737,-0.2247765,-0.2434684,-0.26225,-0.28111109,-0.30006,-0.31908481,-0.33819051,-0.3573726,-0.37662897,-0.39595748,-0.41535602,-0.4348225,-0.4543547,-0.47395059,-0.49360802,-0.5133249,-0.533099,-0.5529283,-0.5728107,-0.592744,-0.61272611,-0.6327549,-0.652828,-0.672944,-0.6931,-0.71329447,-0.7335249,-0.7537892,-0.7740854,-0.7944112,-0.8147647,-0.8351436,-0.8555459,-0.87596939,-0.896412,-0.91687,-0.937346,-0.95783313,-0.97833,-0.9988371,-1.0193498,-1.0398666,-1.0603856
745,Xaf1,160.903,9.3609e-34,2.6238e-29,-0.48882,-0.4802703,-0.4715765,-0.46259353,-0.45318,-0.4431818,-0.43246388,-0.4208785,-0.40828102,-0.3945269,-0.3794716,-0.36297,-0.344879,-0.32505256,-0.30335,-0.27962,-0.25371767,-0.2255056,-0.19484,-0.1615633,-0.12554392,-0.08663294,-0.04468579,0.00044212,0.04889536,0.10081852,0.15636,0.21558069,0.27644207,0.33447462,0.38508143,0.42367,0.44563132,0.44821105,0.43425,0.40767,0.3724,0.33234824,0.29136,0.25141,0.21254418,0.17476,0.13803859,0.1023579,0.06770132,0.03405089,0.00138863,-0.03030342,-0.06104322,-0.09084875,-0.119738,-0.14772884,-0.17483934,-0.20108743,-0.2264911,-0.2510682,-0.27483691,-0.297815,-0.3200206,-0.34147151,-0.36219,-0.38218143,-0.40148,-0.42008852,-0.43803592,-0.45533651,-0.47200826,-0.48806914,-0.50353711,-0.5184301,-0.5327662,-0.54656326,-0.55983927,-0.5726122,-0.5849001,-0.5967208,-0.6080923,-0.6190326,-0.62955969,-0.6396915,-0.649446,-0.6588412,-0.667895,-0.67662539,-0.6850504,-0.6931878,-0.7010558,-0.7086723,-0.7160552,-0.7232225,-0.7301921,-0.73698208,-0.74361,-0.75009,-0.7564537,-0.76270465,-0.76887,-0.7749551,-0.7809904,-0.7869899,-0.7929713
746,Hnrnpd,129.634,4.6621e-27,1.3038e-22,-0.24723,-0.2384605,-0.2296347,-0.22070357,-0.21161,-0.20231426,-0.19275073,-0.182871,-0.17262245,-0.1619523,-0.1508079,-0.13914,-0.12688548,-0.1140021,-0.10043,-0.086127,-0.07103087,-0.0550911,-0.038256,-0.02047139,-0.00168604,0.01815324,0.03909913,0.06120434,0.08452156,0.10910348,0.135,0.16224149,0.18993787,0.21618178,0.23900719,0.25645,0.2665389,0.26808626,0.26227,0.25072,0.23506,0.21693811,0.19794,0.1789,0.15983341,0.14076,0.12166522,0.1025593,0.08343926,0.06430524,0.04515752,0.02599635,0.00682199,-0.01236532,-0.0315653,-0.05077778,-0.07000244,-0.08923906,-0.1084874,-0.1277471,-0.14701812,-0.1663,-0.1855927,-0.20489578,-0.22421,-0.24353235,-0.26287,-0.28220777,-0.30155942,-0.32092004,-0.34028937,-0.35966716,-0.37905318,-0.3984472,-0.4178489,-0.43725804,-0.45667443,-0.4760978,-0.4955279,-0.5149644,-0.5344072,-0.553856,-0.57331049,-0.59277046,-0.612236,-0.6317058,-0.651181,-0.67066013,-0.6901438,-0.7096314,-0.7291227,-0.7486175,-0.7681156,-0.7876167,-0.8071205,-0.82662674,-0.846135,-0.86565,-0.885158,-0.90467179,-0.92419,-0.9437028,-0.9632195,-0.9827368,-1.0022543
747,Hmgb1,133.9,5.7025e-28,1.5955e-23,-0.50938,-0.4808225,-0.4522959,-0.42382595,-0.39544,-0.36716922,-0.33903908,-0.3110789,-0.28331686,-0.2557814,-0.2285008,-0.2015,-0.17481752,-0.14847144,-0.12249,-0.096912,-0.07175531,-0.0470517,-0.022829,0.00088297,0.02405739,0.04666545,0.06867881,0.09006918,0.11080822,0.13086761,0.15022,0.16882435,0.1863553,0.2021536,0.21554305,0.22585,0.23239061,0.23478847,0.23355,0.22937,0.22292,0.21488161,0.20593,0.19642,0.1863684,0.17578,0.16467314,0.1530491,0.14091924,0.12829248,0.11517769,0.10158372,0.08751947,0.0729938,0.0580156,0.04259368,0.02673699,0.01045438,-0.0062453,-0.0233531,-0.04086029,-0.0587579,-0.077037,-0.09568885,-0.1147,-0.13407507,-0.15379,-0.17384554,-0.19422769,-0.21492928,-0.23594145,-0.25725531,-0.278862,-0.3007526,-0.3229183,-0.34535026,-0.36803951,-0.3909772,-0.4141545,-0.4375625,-0.4611923,-0.4850351,-0.50908201,-0.53332411,-0.557753,-0.5823585,-0.607133,-0.6320672,-0.6571523,-0.6823793,-0.7077395,-0.7332239,-0.7588236,-0.7845298,-0.8103336,-0.83622621,-0.862199,-0.88824,-0.9143476,-0.94050633,-0.96671,-0.9929481,-1.0192133,-1.0454963,-1.0717882
748,Phf5a,230.324,1.1242e-48,3.1606e-44,-0.50217,-0.5000378,-0.4976694,-0.49483722,-0.49131,-0.48685353,-0.48123818,-0.4742313,-0.46560085,-0.455115,-0.4425418,-0.42765,-0.41020562,-0.38997878,-0.36674,-0.34025,-0.31028012,-0.2766014,-0.23898,-0.19718376,-0.15098093,-0.10013953,-0.04442763,0.01638669,0.08253538,0.15425034,0.23176,0.31521208,0.40194813,0.48615375,0.56183891,0.62301,0.6636889,0.68019422,0.67598,0.65584,0.62461,0.58707254,0.54795,0.50966,0.472281,0.4358,0.40021202,0.3654908,0.33162501,0.29859973,0.26639991,0.23501055,0.20441663,0.17460316,0.1455551,0.11725751,0.08969532,0.06285353,0.0367171,0.0112711,-0.01349948,-0.0376097,-0.0610746,-0.08390913,-0.10613,-0.12774715,-0.14878,-0.16924383,-0.1891517,-0.20851926,-0.22736153,-0.24569351,-0.26353021,-0.2808866,-0.2977778,-0.3142187,-0.33022436,-0.3458098,-0.36099,-0.37578,-0.3901947,-0.4042493,-0.41795864,-0.43133782,-0.444402,-0.4571656,-0.469644,-0.48185283,-0.4938062,-0.5055194,-0.5170075,-0.5282855,-0.5393684,-0.5502712,-0.5610089,-0.57159646,-0.582049,-0.59238,-0.6026088000000001,-0.61274617,-0.62281,-0.6328107,-0.642768,-0.6526952,-0.6626074
749,Eif3a,214.547,2.7936e-45,7.85e-41,-0.29215,-0.2912636,-0.2902097,-0.28881508,-0.28691,-0.2843219,-0.28088257,-0.2764209,-0.27076648,-0.2637489,-0.2551979,-0.24494,-0.23281365,-0.21863969,-0.20225,-0.18348,-0.16214574,-0.1380891,-0.11114,-0.0811155,-0.04785774,-0.01119217,0.02905161,0.073044,0.12095537,0.17295614,0.22922,0.28982916,0.35258702,0.41266713,0.46510434,0.50493,0.5271904,0.52887039,0.51299,0.4837,0.44517,0.40156247,0.35696,0.31344,0.27107348,0.22985,0.18974142,0.1507346,0.11280859,0.07594448,0.0401233,0.00532607,-0.02846616,-0.06127235,-0.0931115,-0.12400248,-0.15396435,-0.18301602,-0.2111765,-0.2384647,-0.26489955,-0.2905001,-0.3152853,-0.33927405,-0.36249,-0.38493819,-0.40665,-0.42764422,-0.44793536,-0.46754385,-0.48648866,-0.50478876,-0.52246311,-0.5395307,-0.5560104,-0.57192126,-0.58728222,-0.6021122,-0.6164303,-0.6302553,-0.6436062,-0.6565021,-0.66896185,-0.68100442,-0.692649,-0.7039139,-0.714819,-0.72538226,-0.7356234,-0.7455612,-0.7552145,-0.7646024,-0.7737437,-0.7826575,-0.7913628,-0.79987835,-0.808223,-0.81642,-0.824477,-0.83242376,-0.84028,-0.8480518,-0.8557709,-0.8634522,-0.8711145
750,Sept8,251.522,3.06e-53,8.6073e-49,-0.1969,-0.1861514,-0.1752275,-0.16394385,-0.15212,-0.13957771,-0.12613549,-0.111614,-0.09583334,-0.0786137,-0.0597751,-0.039138,-0.01652165,0.00825295,0.035366,0.064997,0.09732681,0.1325344,0.1708,0.21230324,0.25722428,0.3057429,0.35803897,0.41429238,0.47468301,0.53939073,0.6086,0.68238914,0.75828196,0.83084522,0.89449066,0.94363,0.97267626,0.97825646,0.9638,0.93402,0.89366,0.84743998,0.79999,0.75367,0.70858082,0.66469,0.62197574,0.5804238,0.54001227,0.50072112,0.46253036,0.42541998,0.38936996,0.3543603,0.320371,0.28738205,0.25537343,0.22432515,0.1942172,0.1650296,0.13674225,0.1093352,0.0827885,0.05708211,0.032196,0.00811012,-0.015195,-0.03774079,-0.05954585,-0.08063067,-0.10101524,-0.12071957,-0.13976367,-0.1581676,-0.1759512,-0.19313468,-0.20973793,-0.225781,-0.2412839,-0.2562666,-0.2707491,-0.2847514,-0.29829361,-0.31139565,-0.324078,-0.3363593,-0.348261,-0.3598024,-0.3710038,-0.381885,-0.3924662,-0.4027673,-0.4128082,-0.4226091,-0.4321899,-0.44157068,-0.450771,-0.45981,-0.4687126,-0.4774931,-0.48617,-0.4947741,-0.5033145,-0.511815,-0.5202954
751,Dut,321.1,3.0362e-68,8.5503e-64,-0.70079,-0.6713552,-0.6417911,-0.61197621,-0.58178,-0.55109199,-0.51977183,-0.487699,-0.45474818,-0.4207938,-0.3857105,-0.34937,-0.31165541,-0.27243269,-0.23158,-0.18897,-0.14447867,-0.0979806,-0.04935,0.00153832,0.05481001,0.11059045,0.16900508,0.23017933,0.29423863,0.36130843,0.43151,0.50489918,0.57909414,0.64898355,0.70930281,0.75479,0.78017355,0.78232975,0.76467,0.73186,0.68856,0.63944573,0.58908,0.53981,0.49170283,0.44475,0.39893361,0.3542293,0.31061947,0.26808505,0.2266068,0.18616551,0.14674197,0.10831699,0.0708714,0.03438587,-0.00115866,-0.03578146,-0.0695017,-0.1023386,-0.13431141,-0.1654393,-0.1957414,-0.22523699,-0.25395,-0.28188543,-0.30908,-0.33553821,-0.36128923,-0.38634895,-0.41073656,-0.43447127,-0.45757228,-0.4800588,-0.50195,-0.52326516,-0.54402341,-0.564244,-0.5839461,-0.6031489,-0.6218716,-0.6401335,-0.65795367,-0.6753514,-0.692346,-0.7089563,-0.725202,-0.74110173,-0.7566752,-0.7719414,-0.7869195,-0.8016289,-0.8160885,-0.8303178,-0.8443358,-0.85816175,-0.871815,-0.88531,-0.8986795,-0.91192943,-0.92508,-0.9381604,-0.9511798,-0.9641609,-0.9771227
752,Fam132a,34.618,5.5644e-07,0.01514,-0.011591,-0.0433847,-0.0749585,-0.10609238,-0.13657,-0.16616077,-0.19465538,-0.2218303,-0.24746569,-0.2713415,-0.2932378,-0.31293,-0.33021232,-0.34485057,-0.35663,-0.36533,-0.37073007,-0.3726117,-0.37075,-0.36493789,-0.35494263,-0.34054852,-0.32153562,-0.297684,-0.2687737,-0.2345848,-0.1949,-0.14955059,-0.10012359,-0.05017567,-0.00337371,0.036615,0.06612561,0.08282089,0.08845,0.085542,0.076628,0.06423748,0.050849,0.037733,0.02493842,0.012461,0.00029443,-0.0115659,-0.02312554,-0.03438971,-0.04536371,-0.0560528,-0.06646228,-0.0765974,-0.0864635,-0.09606571,-0.10540945,-0.11449994,-0.1233425,-0.1319423,-0.14030472,-0.148435,-0.1563384,-0.16402023,-0.17149,-0.17874021,-0.18579,-0.19263715,-0.19929017,-0.20575326,-0.21203169,-0.21813073,-0.22405568,-0.2298118,-0.2354043,-0.24083863,-0.24611991,-0.2512535,-0.2562446,-0.2610985,-0.2658205,-0.2704159,-0.27489001,-0.279248,-0.283495,-0.2876369,-0.291678,-0.2956248,-0.2994816,-0.3032539,-0.3069472,-0.3105665,-0.3141173,-0.3176048,-0.3210342,-0.3244109,-0.32774,-0.33103,-0.3342771,-0.33749552,-0.34069,-0.3438584,-0.3470135,-0.3501581,-0.3532973
